"country","iso","year","month","total","financial","humanitarian","military","commitments","to_be_allocated","gdp","pct_gdp"
"United States","USA",2022,10,1.653832,0,0,1.653832,0,-1.653832,19712.7639612384,0.0083896504987934
"United States","USA",2022,11,5.612045,4.411214,0.024507,1.176324,0,-5.612045,19712.7639612384,0.0284690924673734
"United States","USA",2022,12,2.623729,0,0.616893,2.006836,35.646238,33.022509,19712.7639612384,0.0133097976780887
"United States","USA",2023,1,5.3394,0,0,5.3394,0,-5.3394,19712.7639612384,0.0270860038221884
"United States","USA",2023,2,6.659387,2.333156,0.00056,4.325671,0,-6.659387,19712.7639612384,0.033782106928762
"United States","USA",2023,3,0.700553,0,0,0.700553,0,-0.700553,19712.7639612384,0.00355380402959987
"United States","USA",2023,4,4.946333,2.279416,0,2.666917,0,-4.946333,19712.7639612384,0.0250920317908036
"United States","USA",2023,5,2.26363,0,0,2.26363,0,-2.26363,19712.7639612384,0.0114830675416752
"United States","USA",2023,6,3.942485,1.153151,0.090961,2.698373,0,-3.942485,19712.7639612384,0.0199996560997341
"United States","USA",2023,7,2.712984,0,0.452207,2.260777,0,-2.712984,19712.7639612384,0.0137625753817912
"United States","USA",2023,8,0.412508,0,0,0.412508,0,-0.412508,19712.7639612384,0.00209259341212183
"United States","USA",2023,9,4.605055,3.468148,0.107312,1.029595,0,-4.605055,19712.7639612384,0.023360777864814
"United States","USA",2023,10,0.33136,0,0,0.33136,0,-0.33136,19712.7639612384,0.0016809413466907
"United States","USA",2023,11,0.532003,0,0.023131,0.508872,0,-0.532003,19712.7639612384,0.00269877426141808
"United States","USA",2023,12,0.573234,0,0,0.573234,0,-0.573234,19712.7639612384,0.00290793316009446
"United States","USA",2024,2,0.000449,0,0.000449,0,0.000449,0,19712.7639612384,0.00000227771204932438
"United States","USA",2024,3,0.275933,0,0,0.275933,0,-0.275933,19712.7639612384,0.00139976819355506
"United States","USA",2024,4,6.984681,0.237701,0.093216,6.653764,29.336035,22.351354,19712.7639612384,0.0354322763349378
"United States","USA",2024,5,0.716781,0,0,0.716781,0,-0.716781,19712.7639612384,0.00363612632611755
"United States","USA",2024,6,0.918468,0,0.291086,0.627382,0.291086,-0.627382,19712.7639612384,0.00465925530182375
"United States","USA",2024,7,3.942241,0,0,3.942241,0,-3.942241,19712.7639612384,0.0199984183230303
"United States","USA",2024,8,3.767645,3.540624,0,0.227021,0,-3.767645,19712.7639612384,0.0191127180714404
"United States","USA",2024,9,2.984873,0,0.26112,2.723753,0.26112,-2.723753,19712.7639612384,0.0151418289483363
"United States","USA",2024,10,19.375416,18.341308,0.277529,0.756579,18.570574,-0.804842,19712.7639612384,0.0982886825921434
"United States","USA",2024,11,0.660236,0,0.001731,0.658505,0.001731,-0.658505,19712.7639612384,0.00334928172070764
"United States","USA",2024,12,6.813217,3.254205,0,3.559012,0,-6.813217,19712.7639612384,0.0345624642662844
"United States","USA",2025,1,0.482918,0,0,0.482918,0,-0.482918,19712.7639612384,0.00244977315687223
